,ID Pedido,Data Pedido,ID Loja,Produto,Marca,Quantidade,Preço Unitário,Preço Total ,Formas de Pagamento,Status de Pagemnto
265,11192,2021-01-08,1,Xbox Series X,Microsoft,2,5149.55,10299.1,Pix,Concluído
266,11330,2021-01-08,4,iPhone SE (2020),Apple,1,3760.33,3760.33,Pix,Concluído
267,11436,2021-01-08,1,Sony A90J OLED TV,Sony,2,3782.05,7564.1,Débito,Concluído
268,11643,2021-01-08,4,LG C1 OLED TV,LG,1,6117.35,6117.35,Crédito,Concluído
269,11948,2021-01-08,2,Google Nest Audio,Google,1,5222.01,5222.01,Crédito,Concluído
270,305,2021-01-09,4,iPhone 13 mini (128GB),Apple,1,1137.77,1137.77,Débito,Concluído
271,541,2021-01-09,2,LG OLED C1 TV,LG,2,9962.33,19924.66,Débito,Concluído
272,657,2021-01-09,4,Razer Blade 15,Razer,2,6791.45,13582.9,Crédito,Concluído
273,1064,2021-01-09,5,Apple MacBook Pro 16,Apple,2,4204.73,8409.46,Crédito,Concluído
274,1147,2021-01-09,2,Nintendo Switch OLED,Nintendo,4,4147.56,16590.24,Crédito,Concluído
275,1277,2021-01-09,2,iPhone 11 (128GB),Apple,4,6007.2,24028.8,Pix,Concluído
276,1985,2021-01-09,3,Xiaomi Mi 11 Ultra,Xiaomi,5,2383.89,11919.45,Pix,Concluído
277,2051,2021-01-09,1,Apple MacBook Pro 16,Apple,1,4589.64,4589.64,Crédito,Concluído
278,2425,2021-01-09,3,LG C1 OLED TV,LG,2,9341.3,18682.6,Crédito,Concluído
279,2856,2021-01-09,3,iPhone 12 Pro (256GB),Apple,5,7379.5,36897.5,Crédito,Concluído
280,2913,2021-01-09,4,Microsoft Surface Laptop 4,Microsoft,4,4173.58,16694.32,Pix,Concluído
281,3080,2021-01-09,2,Lenovo ThinkPad X1 Carbon,Lenovo,3,5985.08,17955.24,Pix,Concluído
282,3617,2021-01-09,3,Razer Blade 15,Razer,3,7479.55,22438.65,Pix,Concluído
283,3646,2021-01-09,4,Amazon Echo Dot (4th Gen),Amazon,4,9083.16,36332.64,Débito,Concluído
284,3694,2021-01-09,5,iPhone 11 Pro Max (512GB),Apple,3,6075.66,18226.98,Pix,Concluído
285,3895,2021-01-09,4,Sony Xperia 1 III,Sony,2,6427.43,12854.86,Débito,Concluído
286,4440,2021-01-09,4,Amazon Echo Dot (4th Gen),Amazon,3,8601.32,25803.96,Crédito,Concluído
287,4615,2021-01-09,4,iPhone 13 (128GB),Apple,2,2151.37,4302.74,Débito,Concluído
288,4773,2021-01-09,1,LG OLED C1 TV,LG,3,4724.94,14174.82,Crédito,Concluído
289,4875,2021-01-09,2,Sennheiser Momentum 3,Sennheiser,3,3363.02,10089.06,Pix,Concluído
290,4921,2021-01-09,3,Sony WH-1000XM4,Sony,5,8210.02,41050.1,Crédito,Concluído
291,5017,2021-01-09,3,PlayStation 5,Sony,1,1679.57,1679.57,Pix,Concluído
292,5129,2021-01-09,1,Asus ROG Strix G15,Asus,1,6783.23,6783.23,Débito,Concluído
293,5394,2021-01-09,5,iPhone SE (2020),Apple,5,1371.47,6857.35,Débito,Concluído
294,5663,2021-01-09,4,Apple Watch Series 7,Apple,2,6983.47,13966.94,Pix,Concluído
295,5905,2021-01-09,2,Jabra Elite 85t,Jabra,1,1241.33,1241.33,Crédito,Concluído
296,6315,2021-01-09,5,OnePlus 9 Pro,OnePlus,1,4455.94,4455.94,Débito,Concluído
297,7125,2021-01-09,4,iPhone 12 (128GB),Apple,3,4340.55,13021.65,Débito,Concluído
298,7191,2021-01-09,1,Razer Blade 15,Razer,4,4534.88,18139.52,Débito,Concluído
299,7676,2021-01-09,5,iPhone 11 (128GB),Apple,5,1675.5,8377.5,Crédito,Concluído
300,7786,2021-01-09,1,iPhone 11 (128GB),Apple,1,4162.98,4162.98,Crédito,Concluído
301,8056,2021-01-09,4,Samsung QN90A Neo QLED TV,Samsung,4,2608.2,10432.8,Crédito,Concluído
302,8379,2021-01-09,1,Bose QuietComfort 45,Bose,4,2592.15,10368.6,Pix,Concluído
303,9110,2021-01-09,5,iPhone 12 Pro Max (512GB),Apple,3,4826.52,14479.56,Pix,Concluído
304,9149,2021-01-09,4,Alienware x17,Alienware,5,9776.76,48883.8,Débito,Concluído
305,9516,2021-01-09,2,iPhone 13 Pro (256GB),Apple,1,3252.05,3252.05,Pix,Concluído
306,9791,2021-01-09,1,Microsoft Surface Laptop 4,Microsoft,4,9164.75,36659.0,Crédito,Concluído
307,9982,2021-01-09,4,Xbox Series X,Microsoft,4,1609.93,6439.72,Pix,Concluído
308,10219,2021-01-09,3,Sony A90J OLED TV,Sony,4,3466.95,13867.8,Débito,Concluído
309,10280,2021-01-09,4,Apple AirPods Pro,Apple,4,7181.63,28726.52,Crédito,Concluído
310,10335,2021-01-09,1,Dell XPS 17,Dell,4,9551.99,38207.96,Crédito,Concluído
311,11467,2021-01-09,4,Dell XPS 17,Dell,2,8377.86,16755.72,Pix,Concluído
312,11780,2021-01-09,4,Razer Blade 15,Razer,3,4944.23,14832.69,Crédito,Concluído
313,178,2021-01-10,4,Apple AirPods Pro,Apple,3,4688.15,14064.45,Pix,Concluído
314,487,2021-01-10,2,Garmin Fenix 7,Garmin,2,3964.37,7928.74,Pix,Concluído
315,916,2021-01-10,2,Amazon Echo Dot (4th Gen),Amazon,1,2358.81,2358.81,Débito,Concluído
316,1016,2021-01-10,3,iPhone 13 mini (128GB),Apple,5,1594.55,7972.75,Crédito,Concluído
317,2862,2021-01-10,1,Sony WH-1000XM4,Sony,3,9744.27,29232.81,Pix,Concluído
318,2993,2021-01-10,1,Apple Watch Series 7,Apple,2,1597.94,3195.88,Pix,Concluído
319,3049,2021-01-10,2,Acer Predator Helios 300,Acer,4,8413.64,33654.56,Pix,Concluído
320,3499,2021-01-10,5,iPhone 12 (128GB),Apple,2,9847.73,19695.46,Pix,Concluído
321,3526,2021-01-10,1,Nintendo Switch OLED,Nintendo,3,8212.44,24637.32,Pix,Concluído
322,4067,2021-01-10,1,Dell XPS 17,Dell,2,5554.98,11109.96,Pix,Concluído
323,4624,2021-01-10,3,Sony WH-1000XM4,Sony,2,8900.23,17800.46,Débito,Concluído
324,4702,2021-01-10,4,iPhone 12 Pro Max (512GB),Apple,3,2473.52,7420.56,Crédito,Concluído
325,5335,2021-01-10,4,iPhone 12 Pro Max (512GB),Apple,3,5213.0,15639.0,Débito,Concluído
326,5733,2021-01-10,5,iPhone 11 (128GB),Apple,2,4756.08,9512.16,Crédito,Concluído
327,6771,2021-01-10,5,iPhone 12 mini (64GB),Apple,2,3720.16,7440.32,Débito,Concluído
328,6962,2021-01-10,5,OnePlus 9 Pro,OnePlus,5,8740.16,43700.8,Crédito,Concluído
329,7023,2021-01-10,1,OnePlus 9 Pro,OnePlus,5,5366.94,26834.7,Crédito,Concluído
330,7082,2021-01-10,4,Amazon Echo Dot (4th Gen),Amazon,2,7861.97,15723.94,Débito,Concluído
331,7333,2021-01-10,3,iPhone 13 Pro Max (512GB),Apple,1,9361.52,9361.52,Crédito,Concluído
332,7432,2021-01-10,3,Garmin Fenix 7,Garmin,3,2102.52,6307.56,Débito,Concluído
333,7589,2021-01-10,3,iPhone SE (2020),Apple,1,9683.21,9683.21,Crédito,Concluído
334,7732,2021-01-10,1,Acer Predator Helios 300,Acer,2,9253.89,18507.78,Pix,Concluído
335,8218,2021-01-10,1,iPhone 12 mini (64GB),Apple,2,2025.88,4051.76,Pix,Concluído
336,8331,2021-01-10,3,iPhone 11 Pro (256GB),Apple,3,7506.29,22518.87,Crédito,Concluído
337,8888,2021-01-10,3,Microsoft Surface Laptop 4,Microsoft,5,9700.72,48503.6,Débito,Concluído
338,8893,2021-01-10,2,Apple Watch Series 7,Apple,4,4687.4,18749.6,Pix,Concluído
339,8946,2021-01-10,2,Jabra Elite 85t,Jabra,4,6586.81,26347.24,Débito,Concluído
340,8947,2021-01-10,1,Apple AirPods Pro,Apple,5,3456.07,17280.35,Crédito,Concluído
341,9240,2021-01-10,1,Google Pixel 6 Pro,Google,2,9487.06,18974.12,Pix,Concluído
342,9743,2021-01-10,4,Nintendo Switch OLED,Nintendo,3,7491.46,22474.38,Crédito,Concluído
343,9874,2021-01-10,4,iPhone 13 Pro (256GB),Apple,5,8846.44,44232.2,Crédito,Concluído
344,10713,2021-01-10,4,Razer Blade 15,Razer,5,2021.38,10106.9,Pix,Concluído
345,10788,2021-01-10,2,iPhone 12 mini (64GB),Apple,2,3221.41,6442.82,Pix,Concluído
346,11121,2021-01-10,2,Sony WH-1000XM4,Sony,3,3831.85,11495.55,Pix,Concluído
347,784,2021-01-11,5,Nintendo Switch OLED,Nintendo,1,8463.67,8463.67,Débito,Concluído
348,1562,2021-01-11,5,Samsung Galaxy Watch 4,Samsung,1,1610.87,1610.87,Débito,Concluído
349,1900,2021-01-11,3,Xiaomi Mi 11 Ultra,Xiaomi,5,5521.65,27608.25,Pix,Concluído
350,2433,2021-01-11,4,iPhone 11 Pro (256GB),Apple,1,3600.0,3600.0,Crédito,Concluído
351,2512,2021-01-11,4,Samsung Galaxy Watch 4,Samsung,3,7298.84,21896.52,Pix,Concluído
352,2920,2021-01-11,5,iPhone 13 Pro Max (512GB),Apple,5,5531.99,27659.95,Débito,Concluído
353,3237,2021-01-11,3,Garmin Fenix 7,Garmin,2,2429.83,4859.66,Crédito,Concluído
354,3572,2021-01-11,4,iPhone 13 Pro Max (512GB),Apple,1,4512.02,4512.02,Débito,Concluído
355,3644,2021-01-11,4,LG C1 OLED TV,LG,5,9685.78,48428.9,Débito,Concluído
356,3834,2021-01-11,1,Sennheiser Momentum 3,Sennheiser,3,4717.65,14152.95,Crédito,Concluído
357,4094,2021-01-11,1,Sennheiser Momentum 3,Sennheiser,2,3896.71,7793.42,Crédito,Concluído
358,4571,2021-01-11,3,Razer Blade 15,Razer,2,5872.33,11744.66,Débito,Concluído
359,4887,2021-01-11,4,iPhone 13 Pro (256GB),Apple,3,5269.96,15809.88,Débito,Concluído
360,4934,2021-01-11,2,Samsung Galaxy Watch 4,Samsung,1,2170.77,2170.77,Débito,Concluído
361,4938,2021-01-11,4,iPhone 13 mini (128GB),Apple,2,6787.96,13575.92,Crédito,Concluído
362,5293,2021-01-11,5,Amazon Echo Dot (4th Gen),Amazon,2,7409.8,14819.6,Débito,Concluído
363,5761,2021-01-11,3,Sony A90J OLED TV,Sony,1,6922.36,6922.36,Débito,Concluído
364,5809,2021-01-11,5,iPhone 12 Pro Max (512GB),Apple,4,6301.92,25207.68,Crédito,Concluído
365,5843,2021-01-11,2,Google Pixel 6 Pro,Google,1,7953.7,7953.7,Crédito,Concluído
366,5886,2021-01-11,1,Razer Blade 15,Razer,3,2446.43,7339.29,Crédito,Concluído
367,6306,2021-01-11,4,Apple Watch Series 7,Apple,5,7654.47,38272.35,Débito,Concluído
368,7127,2021-01-11,5,iPhone 11 Pro Max (512GB),Apple,5,3814.93,19074.65,Débito,Concluído
369,7722,2021-01-11,1,Xbox Series X,Microsoft,5,9937.57,49687.85,Pix,Concluído
370,7726,2021-01-11,1,iPhone 13 (128GB),Apple,4,7984.97,31939.88,Pix,Concluído
371,9390,2021-01-11,5,LG C1 OLED TV,LG,4,1413.26,5653.04,Crédito,Concluído
372,9628,2021-01-11,4,iPhone SE (2020),Apple,2,2039.13,4078.26,Pix,Concluído
373,9984,2021-01-11,3,Garmin Fenix 7,Garmin,3,7622.28,22866.84,Débito,Concluído
374,10394,2021-01-11,3,Fitbit Charge 5,Fitbit,3,6351.43,19054.29,Débito,Concluído
375,10765,2021-01-11,3,Sony Xperia 1 III,Sony,5,6885.13,34425.65,Pix,Concluído
376,11564,2021-01-11,3,HP Spectre x360,HP,5,3847.75,19238.75,Débito,Concluído
377,350,2021-01-12,1,Samsung Galaxy S21 Ultra,Samsung,1,3566.12,3566.12,Pix,Concluído
378,430,2021-01-12,5,Xiaomi Mi 11 Ultra,Xiaomi,2,9566.65,19133.3,Débito,Concluído
379,470,2021-01-12,5,Apple MacBook Pro 16,Apple,1,6115.87,6115.87,Débito,Concluído
380,616,2021-01-12,2,Xbox Series X,Microsoft,5,6026.92,30134.6,Crédito,Concluído
381,1804,2021-01-12,1,iPhone 13 Pro (256GB),Apple,2,3704.95,7409.9,Crédito,Concluído
382,1858,2021-01-12,1,Microsoft Surface Laptop 4,Microsoft,1,3812.4,3812.4,Débito,Concluído
383,1989,2021-01-12,4,Alienware x17,Alienware,3,7434.56,22303.68,Débito,Concluído
384,2124,2021-01-12,5,iPhone SE (2020),Apple,4,1766.0,7064.0,Pix,Concluído
385,2249,2021-01-12,4,Amazon Echo Dot (4th Gen),Amazon,1,5058.4,5058.4,Crédito,Concluído
386,2373,2021-01-12,3,iPhone 11 Pro Max (512GB),Apple,4,9947.94,39791.76,Crédito,Concluído
387,2587,2021-01-12,4,Bose QuietComfort 45,Bose,1,4893.76,4893.76,Pix,Concluído
388,2654,2021-01-12,5,iPhone 13 Pro (256GB),Apple,5,3549.46,17747.3,Débito,Concluído
389,2832,2021-01-12,4,iPhone 13 Pro Max (512GB),Apple,4,9675.98,38703.92,Débito,Concluído
390,2924,2021-01-12,1,Google Nest Audio,Google,5,4435.63,22178.15,Pix,Concluído
391,2976,2021-01-12,1,iPhone 12 Pro Max (512GB),Apple,2,5455.52,10911.04,Débito,Concluído
392,3024,2021-01-12,3,Sennheiser Momentum 3,Sennheiser,2,9515.41,19030.82,Débito,Concluído
393,3576,2021-01-12,3,iPhone SE (2020),Apple,4,3828.63,15314.52,Débito,Concluído
394,4087,2021-01-12,3,Microsoft Surface Laptop 4,Microsoft,2,6912.87,13825.74,Débito,Concluído
395,4337,2021-01-12,2,Acer Predator Helios 300,Acer,5,6302.57,31512.85,Pix,Concluído
396,4373,2021-01-12,3,iPhone SE (2020),Apple,4,7592.2,30368.8,Débito,Concluído
397,4760,2021-01-12,2,iPhone 12 (128GB),Apple,5,5245.1,26225.5,Débito,Concluído
398,5765,2021-01-12,3,iPhone 12 Pro Max (512GB),Apple,1,3676.17,3676.17,Pix,Concluído
399,5850,2021-01-12,4,Apple Watch Series 7,Apple,5,5860.47,29302.35,Crédito,Concluído
400,6493,2021-01-12,5,Alienware x17,Alienware,2,1451.35,2902.7,Crédito,Concluído
401,6849,2021-01-12,4,Sony WH-1000XM4,Sony,5,9444.11,47220.55,Débito,Concluído
402,7482,2021-01-12,1,Google Pixel 6 Pro,Google,4,7409.02,29636.08,Pix,Concluído
403,7871,2021-01-12,2,Samsung Galaxy Watch 4,Samsung,5,5670.83,28354.15,Crédito,Concluído
404,8013,2021-01-12,3,Amazon Echo Dot (4th Gen),Amazon,5,6663.57,33317.85,Débito,Concluído
405,8104,2021-01-12,5,Apple AirPods Pro,Apple,4,5708.53,22834.12,Crédito,Concluído
406,8539,2021-01-12,1,Apple AirPods Pro,Apple,1,4793.75,4793.75,Débito,Concluído
407,8901,2021-01-12,4,Jabra Elite 85t,Jabra,2,4832.26,9664.52,Pix,Concluído
408,9065,2021-01-12,1,LG C1 OLED TV,LG,5,3027.5,15137.5,Débito,Concluído
409,9363,2021-01-12,1,iPhone 11 Pro Max (512GB),Apple,3,2475.4,7426.2,Pix,Concluído
410,10652,2021-01-12,4,Apple AirPods Pro,Apple,5,9749.92,48749.6,Débito,Concluído
411,11090,2021-01-12,4,Samsung QN90A Neo QLED TV,Samsung,2,8896.78,17793.56,Débito,Concluído
412,125,2021-01-13,4,Nintendo Switch OLED,Nintendo,5,3090.58,15452.9,Crédito,Concluído
413,290,2021-01-13,1,iPhone 12 (128GB),Apple,3,4721.02,14163.06,Crédito,Concluído
414,505,2021-01-13,3,iPhone 13 mini (128GB),Apple,2,6104.47,12208.94,Crédito,Concluído
415,570,2021-01-13,5,LG OLED C1 TV,LG,2,8673.51,17347.02,Débito,Concluído
416,595,2021-01-13,3,Fitbit Charge 5,Fitbit,3,3300.55,9901.65,Pix,Concluído
417,1569,2021-01-13,1,iPhone 13 Pro Max (512GB),Apple,5,2106.52,10532.6,Crédito,Concluído
418,1721,2021-01-13,1,Apple AirPods Pro,Apple,5,1270.05,6350.25,Pix,Concluído
419,3041,2021-01-13,3,PlayStation 5,Sony,4,1896.18,7584.72,Crédito,Concluído
420,3326,2021-01-13,5,Sony Xperia 1 III,Sony,3,3392.78,10178.34,Pix,Concluído
421,3514,2021-01-13,4,PlayStation 5,Sony,2,2178.1,4356.2,Débito,Concluído
422,4127,2021-01-13,3,iPhone 11 (128GB),Apple,3,5366.75,16100.25,Crédito,Concluído
423,4208,2021-01-13,5,Fitbit Charge 5,Fitbit,3,7751.36,23254.08,Pix,Concluído
424,4216,2021-01-13,3,Apple MacBook Pro 16,Apple,4,4095.95,16383.8,Crédito,Concluído
425,4489,2021-01-13,2,Lenovo ThinkPad X1 Carbon,Lenovo,4,4162.44,16649.76,Pix,Concluído
426,4719,2021-01-13,5,Dell XPS 17,Dell,2,8413.34,16826.68,Pix,Concluído
427,4975,2021-01-13,3,Alienware x17,Alienware,2,2702.72,5405.44,Débito,Concluído
428,5018,2021-01-13,5,Apple MacBook Pro 16,Apple,3,3066.26,9198.78,Pix,Concluído
429,5063,2021-01-13,5,Lenovo ThinkPad X1 Carbon,Lenovo,4,5586.0,22344.0,Débito,Concluído
430,5699,2021-01-13,5,Samsung Galaxy Watch 4,Samsung,4,2496.84,9987.36,Débito,Concluído
431,5787,2021-01-13,1,Xiaomi Mi 11 Ultra,Xiaomi,5,4544.66,22723.3,Débito,Concluído
432,5855,2021-01-13,5,iPhone 12 mini (64GB),Apple,4,1597.2,6388.8,Crédito,Concluído
433,6533,2021-01-13,2,iPhone SE (2020),Apple,2,9075.46,18150.92,Crédito,Concluído
434,6615,2021-01-13,3,Lenovo ThinkPad X1 Carbon,Lenovo,1,5889.39,5889.39,Débito,Concluído
435,7065,2021-01-13,3,iPhone 11 Pro Max (512GB),Apple,3,7876.56,23629.68,Pix,Concluído
436,7608,2021-01-13,4,Apple Watch Series 7,Apple,2,8650.35,17300.7,Débito,Concluído
437,8044,2021-01-13,2,Samsung QN90A Neo QLED TV,Samsung,5,8849.38,44246.9,Débito,Concluído
438,8267,2021-01-13,2,Google Pixel 6 Pro,Google,5,5315.97,26579.85,Débito,Concluído
439,8489,2021-01-13,1,Razer Blade 15,Razer,1,1276.08,1276.08,Crédito,Concluído
440,9249,2021-01-13,2,HP Spectre x360,HP,3,3636.56,10909.68,Débito,Concluído
441,9645,2021-01-13,3,Xiaomi Mi 11 Ultra,Xiaomi,2,9780.77,19561.54,Crédito,Concluído
442,9908,2021-01-13,5,Sony A90J OLED TV,Sony,4,7556.69,30226.76,Pix,Concluído
443,10571,2021-01-13,2,iPhone 12 (128GB),Apple,5,8557.69,42788.45,Crédito,Concluído
444,10991,2021-01-13,3,Samsung Galaxy Watch 4,Samsung,4,8995.02,35980.08,Crédito,Concluído
445,11462,2021-01-13,4,iPhone 11 Pro (256GB),Apple,2,9858.38,19716.76,Pix,Concluído
446,11595,2021-01-13,2,Samsung Galaxy Watch 4,Samsung,2,1164.34,2328.68,Débito,Concluído
447,11827,2021-01-13,4,Apple MacBook Pro 16,Apple,1,8504.78,8504.78,Débito,Concluído
448,923,2021-01-14,4,Amazon Echo Dot (4th Gen),Amazon,3,6372.09,19116.27,Débito,Concluído
449,989,2021-01-14,2,Google Nest Audio,Google,3,4123.72,12371.16,Débito,Concluído
450,1135,2021-01-14,2,Asus ROG Strix G15,Asus,5,2840.61,14203.05,Pix,Concluído
451,1198,2021-01-14,1,Google Nest Audio,Google,2,8093.71,16187.42,Débito,Concluído
452,1318,2021-01-14,4,iPhone 11 Pro (256GB),Apple,3,4517.49,13552.47,Crédito,Concluído
453,1515,2021-01-14,4,iPhone 13 (128GB),Apple,2,6746.42,13492.84,Pix,Concluído
454,1922,2021-01-14,1,Nintendo Switch OLED,Nintendo,4,7622.98,30491.92,Crédito,Concluído
455,1973,2021-01-14,1,Samsung QN90A Neo QLED TV,Samsung,2,2837.89,5675.78,Pix,Concluído
456,2127,2021-01-14,5,OnePlus 9 Pro,OnePlus,3,6185.12,18555.36,Débito,Concluído
457,2407,2021-01-14,4,Acer Predator Helios 300,Acer,1,2474.3,2474.3,Crédito,Concluído
458,2411,2021-01-14,3,iPhone 12 (128GB),Apple,1,4970.97,4970.97,Débito,Concluído
459,2649,2021-01-14,4,PlayStation 5,Sony,3,4853.52,14560.56,Débito,Concluído
460,3518,2021-01-14,4,iPhone 13 Pro (256GB),Apple,2,6400.48,12800.96,Débito,Concluído
461,3896,2021-01-14,3,iPhone 13 Pro Max (512GB),Apple,3,6828.86,20486.58,Débito,Concluído
462,4066,2021-01-14,2,Sennheiser Momentum 3,Sennheiser,2,7326.64,14653.28,Pix,Concluído
463,4183,2021-01-14,2,Samsung Galaxy S21 Ultra,Samsung,1,7195.17,7195.17,Débito,Concluído
464,4573,2021-01-14,1,Bose QuietComfort 45,Bose,5,6396.39,31981.95,Débito,Concluído
465,4783,2021-01-14,2,OnePlus 9 Pro,OnePlus,2,7298.11,14596.22,Pix,Concluído
466,4874,2021-01-14,4,iPhone 11 Pro (256GB),Apple,5,3424.96,17124.8,Pix,Concluído
467,4990,2021-01-14,5,Sony WH-1000XM4,Sony,3,7005.68,21017.04,Débito,Concluído
468,6299,2021-01-14,4,OnePlus 9 Pro,OnePlus,4,5636.37,22545.48,Débito,Concluído
469,6362,2021-01-14,2,OnePlus 9 Pro,OnePlus,3,4247.56,12742.68,Débito,Concluído
470,6763,2021-01-14,5,iPhone 12 Pro (256GB),Apple,2,9496.23,18992.46,Débito,Concluído
471,6770,2021-01-14,3,Acer Predator Helios 300,Acer,4,7192.94,28771.76,Débito,Concluído
472,7002,2021-01-14,5,Samsung Galaxy S21 Ultra,Samsung,1,9670.01,9670.01,Débito,Concluído
473,7058,2021-01-14,5,Jabra Elite 85t,Jabra,1,2025.67,2025.67,Débito,Concluído
474,7064,2021-01-14,2,HP Spectre x360,HP,1,8204.7,8204.7,Pix,Concluído
475,7447,2021-01-14,1,Asus ROG Strix G15,Asus,1,4784.43,4784.43,Crédito,Concluído
476,7708,2021-01-14,2,Bose QuietComfort 45,Bose,4,3036.61,12146.44,Crédito,Concluído
477,7772,2021-01-14,1,PlayStation 5,Sony,3,5627.33,16881.99,Pix,Concluído
478,8391,2021-01-14,5,Jabra Elite 85t,Jabra,3,2960.11,8880.33,Débito,Concluído
479,8647,2021-01-14,4,Asus ROG Strix G15,Asus,4,9421.26,37685.04,Crédito,Concluído
480,8959,2021-01-14,4,LG C1 OLED TV,LG,1,1636.98,1636.98,Pix,Concluído
481,9067,2021-01-14,5,HP Spectre x360,HP,1,2897.32,2897.32,Pix,Concluído
482,9517,2021-01-14,5,Samsung Galaxy S21 Ultra,Samsung,3,8967.62,26902.86,Pix,Concluído
483,9887,2021-01-14,3,Sennheiser Momentum 3,Sennheiser,4,9224.15,36896.6,Débito,Concluído
484,10707,2021-01-14,5,Fitbit Charge 5,Fitbit,5,7193.24,35966.2,Pix,Concluído
485,10790,2021-01-14,2,iPhone 13 Pro Max (512GB),Apple,5,4267.36,21336.8,Pix,Concluído
486,265,2021-01-15,1,Lenovo ThinkPad X1 Carbon,Lenovo,3,1044.33,3132.99,Pix,Concluído
487,506,2021-01-15,1,Acer Predator Helios 300,Acer,2,6020.97,12041.94,Crédito,Concluído
488,591,2021-01-15,1,Samsung Galaxy Watch 4,Samsung,5,1020.77,5103.85,Débito,Concluído
489,1309,2021-01-15,3,Google Nest Audio,Google,3,8623.94,25871.82,Débito,Concluído
490,1386,2021-01-15,1,Dell XPS 17,Dell,2,9345.68,18691.36,Pix,Concluído
491,1456,2021-01-15,5,Samsung Galaxy Watch 4,Samsung,2,6649.56,13299.12,Débito,Concluído
492,1466,2021-01-15,5,Asus ROG Strix G15,Asus,3,6502.26,19506.78,Pix,Concluído
493,1519,2021-01-15,5,iPhone 13 mini (128GB),Apple,1,9769.66,9769.66,Débito,Concluído
494,1981,2021-01-15,5,Lenovo ThinkPad X1 Carbon,Lenovo,3,9747.81,29243.43,Débito,Concluído
495,2005,2021-01-15,2,Apple Watch Series 7,Apple,1,5004.41,5004.41,Débito,Concluído
496,2208,2021-01-15,2,Alienware x17,Alienware,4,7245.48,28981.92,Crédito,Concluído
497,2751,2021-01-15,2,Sony WH-1000XM4,Sony,4,6306.69,25226.76,Pix,Concluído
498,4212,2021-01-15,4,Dell XPS 17,Dell,2,4035.66,8071.32,Pix,Concluído
499,4342,2021-01-15,4,Acer Predator Helios 300,Acer,2,1404.39,2808.78,Pix,Concluído
500,5031,2021-01-15,2,iPhone 13 mini (128GB),Apple,5,5942.4,29712.0,Crédito,Concluído
501,5132,2021-01-15,4,Nintendo Switch OLED,Nintendo,5,5331.71,26658.55,Pix,Concluído
502,5646,2021-01-15,3,Bose QuietComfort 45,Bose,1,2527.83,2527.83,Pix,Concluído
503,6008,2021-01-15,2,Fitbit Charge 5,Fitbit,4,1347.52,5390.08,Pix,Concluído
504,6716,2021-01-15,4,Razer Blade 15,Razer,4,2864.32,11457.28,Pix,Concluído
505,6845,2021-01-15,5,iPhone 13 (128GB),Apple,5,8224.91,41124.55,Débito,Concluído
506,7307,2021-01-15,2,Lenovo ThinkPad X1 Carbon,Lenovo,5,4353.47,21767.35,Crédito,Concluído
507,7445,2021-01-15,5,Google Nest Audio,Google,4,3961.81,15847.24,Crédito,Concluído
508,7672,2021-01-15,5,Fitbit Charge 5,Fitbit,4,9427.7,37710.8,Crédito,Concluído
509,7768,2021-01-15,1,Asus ROG Strix G15,Asus,2,5880.6,11761.2,Débito,Concluído
510,7784,2021-01-15,5,Bose QuietComfort 45,Bose,4,5853.89,23415.56,Débito,Concluído
511,7834,2021-01-15,4,iPhone 11 Pro (256GB),Apple,3,9680.34,29041.02,Crédito,Concluído
512,7868,2021-01-15,1,iPhone 12 Pro Max (512GB),Apple,4,8197.99,32791.96,Pix,Concluído
513,7899,2021-01-15,4,Amazon Echo Dot (4th Gen),Amazon,4,9256.71,37026.84,Pix,Concluído
514,8227,2021-01-15,4,iPhone SE (2020),Apple,4,1924.7,7698.8,Débito,Concluído
515,8301,2021-01-15,4,LG OLED C1 TV,LG,3,8231.54,24694.62,Crédito,Concluído
516,8720,2021-01-15,3,Razer Blade 15,Razer,2,6577.98,13155.96,Pix,Concluído
517,9031,2021-01-15,3,Google Nest Audio,Google,1,4187.09,4187.09,Pix,Concluído
518,9462,2021-01-15,3,HP Spectre x360,HP,1,9582.03,9582.03,Débito,Concluído
519,9489,2021-01-15,1,iPhone SE (2020),Apple,5,8538.4,42692.0,Débito,Concluído
520,9656,2021-01-15,4,Fitbit Charge 5,Fitbit,4,8056.66,32226.64,Débito,Concluído
521,10118,2021-01-15,1,iPhone 13 (128GB),Apple,1,8892.54,8892.54,Débito,Concluído
522,10334,2021-01-15,3,OnePlus 9 Pro,OnePlus,5,5114.83,25574.15,Débito,Concluído
523,10640,2021-01-15,1,Apple Watch Series 7,Apple,2,9860.45,19720.9,Pix,Concluído
524,10994,2021-01-15,3,iPhone SE (2020),Apple,4,4960.83,19843.32,Pix,Concluído
525,11438,2021-01-15,1,iPhone 12 Pro Max (512GB),Apple,2,9155.67,18311.34,Crédito,Concluído
526,11912,2021-01-15,1,iPhone 12 Pro (256GB),Apple,1,7363.72,7363.72,Pix,Concluído
527,165,2021-01-16,2,Alienware x17,Alienware,1,4167.9,4167.9,Crédito,Concluído
528,917,2021-01-16,5,Fitbit Charge 5,Fitbit,5,4465.19,22325.95,Crédito,Concluído
529,3580,2021-01-16,3,iPhone 12 (128GB),Apple,5,6117.44,30587.2,Pix,Concluído
530,4107,2021-01-16,2,Xiaomi Mi 11 Ultra,Xiaomi,2,3436.39,6872.78,Pix,Concluído
